title,nation,polarity,subjectivity
Log: The Story of the Hero Who Released the Sun,Finnish,0.06891185240299826,0.47423906525573173
Sylvain and Jocosa,French,0.17280319135229857,0.47155074340342207
The Butterfly that Stamped,English,0.22891828285160726,0.5292859257600642
"The Story of the Leopard, the Tortoise, and the Bush Rat",Nigerian,-0.002326739926739921,0.4751340659340659
The Shepherd and His Flock,French,-0.1642357642357642,0.6629870129870129
The Princess on the Glass Hill,Norwegian,0.07189954593743966,0.4589869306109466
The Goat-Faced Girl,Italian,0.08206739417989416,0.5447269841269843
Why the Bat Flies at Night,Nigerian,0.21074074074074076,0.5585185185185185
The Little Girl and the Winter Whirlwinds,Bulgarian,0.09843808968808969,0.4883732933732935
The Son of Seven Mothers,Indian,0.10004011748692598,0.4911465081411892
Odin Goes to Mimir's Well: His Sacrifice for Wisdom,Nordic,0.03072808833678399,0.5734299516908211
Kisa the Cat,Icelandic,0.07764416887811577,0.5796190871533338
The Two Jugglers,Chinese,0.19890079398236588,0.5196050844580261
Aunt Rachel's Curse,North American Native,-0.06768433179723501,0.3938632872503841
Women's Words Part Flesh and Blood,Chinese,0.035429894179894186,0.39287477954144634
The Birds Who Befriended a King,Arabic,0.22330243354776066,0.5916934700813211
The Fox and His Cousin,German,0.17310956790123458,0.5193672839506173
Myrtle,Italian,0.21130010910498717,0.5656694660353199
The Stag at the Pool,Greek,0.12441239316239318,0.36388888888888893
The Wilful Child,German,0.075,0.4111111111111112
The Tale of Ivan,Celtic,0.22318796068796073,0.44418606918606923
The Conclave of Corpses,German,-0.023231760798725087,0.5391167562596133
Oisin in Tir na n-Og,Irish,0.13448088759313254,0.4426844428247491
The Yorkshire Boggart,English,0.0947665056360708,0.4236772486772487
Doctor Knowall,German,0.07928743961352658,0.4154589371980677
Concerning the Hawk and the Owl,Nigerian,-0.0011936131501348861,0.407651828847481
The Lamb of Sacrifice,North American Native,-0.0076388888888888895,0.41250000000000003
Prince Featherhead and the Princess Celandine,French,0.17734274877257766,0.5634914537731434
The Enchanted Mule,Portuguese,0.02442897752049537,0.499391243676958
The Magpie's Nest,English,0.019285714285714278,0.569047619047619
Fin MacCumhail and the Knight of the Full Axe,Irish,0.12772065742104413,0.5297175175912292
A Lost Paradise,French,0.09205772737022741,0.5269551694551695
Hansel and Grethel,German,0.06797685185185182,0.4540241769547324
Why the Cat kills Rats,Nigerian,-0.12365384615384614,0.46128205128205124
"Sturt's Desert Pea, the Bloodflower",Australian Ethnic,0.17223638501416294,0.491613489391267
Why the Tiger and the Stag Fear Each Other,Brazilian,0.07400731703762005,0.5431496057253632
Who Was the Sinner?,Chinese,0.09078947368421053,0.3907894736842105
Kiss Me,North American Native,0.10852214452214447,0.4558088578088577
The Minister and the Fairy,Scottish,0.12251893939393942,0.5657575757575757
The Story of Gore-Gorinskoe,Russian,0.05198094389270859,0.4944909971564385
"The Dolphin, the Whales and the Sprat",Greek,-0.03833333333333333,0.2733333333333334
Alenoushka and her Brother,Russian,0.033254848132896905,0.4846728756789736
The Turtle and the Lizard,Philippine,0.16234299516908213,0.48932367149758454
The Stones of Plouhinec,French,0.1053451133633186,0.46485912532930895
The Camel and the Floating Sticks,French,0.10308933490751673,0.4932703659976388
Jack Hannaford,English,0.06085992907801419,0.38463356973995266
The Unknown Champion,North American Native,0.04916245791245791,0.4543995510662177
Sadko,Russian,0.1126374540863177,0.4419295224977048
The Cauld Lad of Hilton,English,0.04351684458218548,0.5224288337924702
The Ass Carrying Relics,French,0.4,0.425
How Molo Stole the Lovely Rose-Red,Chinese,0.10916224747474741,0.44794949494949465
Adventures of Bull-Turns-Round,North American Native,0.09566837045150293,0.4237200924911766
The King's Hares,Norwegian,0.13672758906290647,0.46307518055137104
The King's Son Who Feared Nothing,German,0.08984582431457433,0.5761291035353537
Loke's Punishment,Nordic,0.040413232600732596,0.30848786630036634
The Aged Mother,German,0.10584500466853408,0.4315429505135387
The Bee and Jupiter,Greek,0.37,0.5549999999999999
The Ball Game By the Saco,North American Native,0.0338203463203463,0.47040043290043293
The Monkey with the Tom-Tom,Indian,0.04556595365418894,0.3544934640522875
The Ruby Prince,Indian,0.1339481074481074,0.47635103785103794
The Terrible Head,Greek,0.04153206810312972,0.5566076161281647
The Stirrup Moor,Albanian,0.1456114779143303,0.43267930987729675
The Flying Ship,Russian,0.08774294693546515,0.4614731780790174
The Flaming Castle,German,0.062441578483245164,0.4638646384479719
The Months,Italian,0.0710904920767306,0.552599388379205
How Peeping Kate Was Piskey-Led,English,0.05439607444689945,0.4782105213626952
In the Duck-Yard,Danish,0.09643615169552666,0.5384460317460319
The Dog and the Shadow,Greek,0.2361111111111111,0.44722222222222224
The Wolf and the Horse,Greek,0.16770833333333332,0.4083333333333333
The Lioness and the Bear,French,-0.06985294117647059,0.6549019607843137
The Strange Tale of Doctor Dog,Chinese,0.13410057733518552,0.5342017052184966
The Golden Spinster,Hungarian,0.10002216188619696,0.49652510906896885
"Lasse, My Thrall!",Swedish,0.18475561043708652,0.5116411358052924
Ægir's Feast: How Thor Triumphed,Nordic,0.05750294811320755,0.5665783168613361
The Gardener's Cunning Wife,Indian,0.02743274582560298,0.4843676561533704
The Enchanted Pig,Romanian,0.10441670340975906,0.48599157358416584
The Story of the Noses,Czechoslovak,0.15346332089496148,0.5415499488936988
"The Lion, the Bear and the Fox",Greek,-0.08124999999999999,0.4375
The Lost Bell,Scandinavian,0.15666635065503176,0.5343068196020953
The Singing Bird of Heaven,Japanese,0.12582105064247917,0.5375859788359783
The Ass Loaded with Sponges,French,-0.01785714285714286,0.30089285714285713
The Hedley Kow,English,0.2007661337756446,0.5142615596963424
Nix Nought Nothing,English,0.03718385367391989,0.5551897403553037
The Spirit of the Singing House,North American Native,-0.05555555555555555,0.5728395061728394
The Two Bulls and the Frog,French,0.2635822510822511,0.5720779220779222
My Lord Bag of Rice,Japanese,0.1439400134400135,0.5403871428871431
Snow-White and Rose-Red,German,0.07822884035980768,0.5050031905559542
A French Puck,French,0.19280313217154327,0.5588544654809715
The Two Travelers,German,0.08966269755621611,0.449168590325998
The Wonderful Musician,German,0.06334331675708257,0.4784448462929475
The God of the City,Chinese,0.0009239190760929519,0.5073888701877834
The Twelve Apostles,German,0.08299663299663299,0.4786195286195286
Story of the Duck with Golden Eggs,Russian,0.2095172654242776,0.4437642980325907
A Fairy Wedding,Greek,0.15171957671957673,0.4837301587301587
The Dwarf-sword Tirfing,Scandinavian,0.14169312169312162,0.5334656084656085
The Wolf and the Crane,Greek,-0.10925925925925928,0.4009259259259259
For the Love of a Dove,Albanian,0.1166536890919158,0.427311738648948
The Seven Ravens,German,-0.03205555555555556,0.6098253968253969
The Frogs Desiring a King,Greek,0.04037999037999038,0.5378848003848004
The Baker's Daughter,English,0.09430428909152314,0.4080471124620061
The Foolish Youth and the Ring,Albanian,0.08985743796463733,0.4042927466345187
Loke,Nordic,0.19139804639804645,0.5028144078144078
The Nuns of Carthage,North American Native,0.09697575757575759,0.39263030303030305
The Little Purse with Two Half-Pennies,Romanian,0.10518904103143231,0.42707196185457086
The Golden Nugget,Chinese,0.13855102575621445,0.4915000748727164
The Witch's Granddaughter,German,0.10433720653292063,0.5303352906828365
Hans Jagenteufel,German,-0.04364016251947287,0.4970698075870489
The Devil with the Three Golden Hairs,German,0.08578252323656738,0.4811799719887957
"The Story of Little Tsar Novishny, the False Sister, and the Faithful Beasts",Ukrainian,0.03723057425866333,0.4980323795930159
José the Beast Slayer,Portuguese,0.1040980725623583,0.5628238851095992
Marigo of the Forty Dragons,Albanian,0.13523114762122304,0.47289227522895844
The Three Robes,Icelandic,0.14340820210385435,0.49153784219001606
The Story of the Yara,Brazilian,0.059599791648260986,0.4680078628854142
"Eat, My Clothes",Italian,0.15863636363636366,0.48333333333333334
The Tinder-Box,Danish,0.173838901879295,0.43372981336955163
The Lambikin,Indian,0.06811000279017855,0.5385333994708995
The Story of Manus,Celtic,0.09289795656321077,0.4174685719177246
The Three Crowns,Celtic,0.10463860244591151,0.4718625864722212
The Lost Camel,Indian,0.11009070294784577,0.4208049886621315
The Golden Blackbird,French,0.12011047107014856,0.4850844854070661
How the Monkey Got a Drink When He Was Thirsty,Brazilian,0.004418238429910117,0.32580130043985456
The Sick Lion,Greek,0.0857142857142857,0.49464285714285716
The Tornit,North American Native,0.12023487773487775,0.46321750321750327
The Caravan - Introduction,Arabic,0.1783441763183565,0.5265204090876738
Stompe Pilt,Swedish,0.03114725056689344,0.6987150415721844
Love and Rum,North American Native,0.1521274961597542,0.49414746543778804
The Forest Smithy,North American Native,0.07777680652680653,0.5355631868131867
The Weeoonibeens and the Piggiebillah,Australian Ethnic,0.02693250115580213,0.454909847434119
What the Rose Did to the Cypress,Arabic,0.1704403730531651,0.5065870360149743
The Striped Blanket,Philippine,0.05146198830409356,0.3665204678362573
The Steel Cane,Armenian,-0.05085366022866023,0.44424433205683217
The Boar with the Golden Bristles,Dutch,0.2021146859444732,0.5590197588069927
The Ass and His Shadow,Greek,-0.06140873015873016,0.47628968253968257
Lumawig on Earth,Philippine,0.1184136786734189,0.4811021518164375
The Seven Great Deeds of Ma-ui: How Ma-ui Lifted Up the Sky,Hawaiian,0.24469058185404344,0.5484467455621302
The Bird Wounded by an Arrow,French,-0.4479166666666667,0.5666666666666667
Thor and Loki in the Giants' City,Nordic,0.05748734555375188,0.4753962053571431
The Strange Story of the Golden Comb,Japanese,0.13984223660678405,0.4999919883756092
"Allerleirauh; or, the Many-Furred Creature",German,0.14702421334884025,0.492747571665482
Rumpelstiltzkin,German,0.055641934159221376,0.5234897608301863
The Two Mules,French,-0.01116071428571427,0.5540178571428572
The King Who Would Have a Beautiful Wife,Italian,0.15098601999375189,0.48966885348328665
Micah Rood Apples,North American Native,0.06064814814814814,0.40884773662551444
The Oxen and the Butchers,Greek,0.17777777777777778,0.6709876543209877
Mercury and the Sculptor,Greek,-0.0027777777777777727,0.4069444444444445
The Wild Boar and the Fox,Greek,0.128125,0.5229166666666667
The Three Sisters,Italian,0.08846081739782526,0.5133389576302964
Skinner's Cave,North American Native,-0.01884057971014493,0.4775362318840579
Other Men,North American Native,0.1771530868121777,0.4401612276612276
The Spirits of the Yellow River,Chinese,0.11194937126365703,0.38640193933051087
The Shroud (Russian),Russian,-0.004355631141345432,0.4334136432350717
The Wooden Shoes of Little Wolff,French,0.08719932672725224,0.5419477193413366
The Three Citrons,Italian,0.17044190626179884,0.5053648362788149
The Golden Cannister,Chinese,0.12770555127546657,0.4751427715410766
The Man with the Cocoanuts,Philippine,0.1,0.41875
The Rat's Wedding,Indian,0.14079737243314164,0.5429437428746823
The Young Man Who Would Have His Eyes Opened,Estonian,0.14789434523809522,0.5301509353741495
The Goatherd and the Wild Goats,Greek,0.021022727272727276,0.5333333333333333
"Mkaaah Jeechonee, the Boy Hunter",Tanzanian,0.030913532066891423,0.398890906593407
Golden Hair,Czechoslovak,0.12681006997347785,0.42420624843809207
The Maid of Brakel,German,-0.028214285714285726,0.6142857142857142
A Crow and His Three Friends,Indian,0.1433858261919487,0.5136189256160102
The Fall of Polobulac,Philippine,0.18592342342342336,0.6407657657657657
Uncle Capriano,Italian,0.059727166694759276,0.45511995891625495
The Espousal of the Rat's Daughter,Japanese,0.19699577171799393,0.5193012029123137
How Loki Wagered His Head,Scandinavian,0.10083741830065361,0.5336601307189542
The Black Bowl,Japanese,0.12090776073170448,0.5025033417286942
The Spirit in the Bottle,German,0.09685873127733592,0.44239325704442006
Goldenhair,Czechoslovak,0.12105417804064313,0.4573450611667172
Occasion,Italian,0.14042388167388167,0.3767936507936508
The White Maiden,German,0.14905792620078331,0.4895629767058338
The Ditmarsch Tale of Wonders,German,-0.003432539682539667,0.46603174603174596
The Christmas Tree Forest,North American Native,0.20719944847245467,0.5492754008091432
The Old Woman and the Old Man,Romanian,0.021031746031746037,0.3684979182930002
The Two Brothers,German,0.05221216621801425,0.46079194900832354
How Smaland and Schonen Came To Be,Swedish,0.0745746943115364,0.4128654970760234
A Fairy's Blunder,French,0.1191077039078493,0.5131074658545587
The Maiden who was Wiser ⁠than the King,Serbian,0.03448287151916184,0.572980424593328
The Donkey,German,0.1789428280053279,0.5217578601953602
How the Monkey Became a Trickster,Brazilian,0.1574958488999584,0.5340805313408052
The Little Gray Man,German,0.06354233630952381,0.49865238095238096
The Fairy Nightingale,Armenian,0.09934137990879505,0.4807796083622529
Jock and His Mother,Scottish,0.11610644257703083,0.4184873949579832
Fairy Friends,Scottish,0.14579945799457994,0.47086720867208676
The Tale of the Silver Saucer and the Transparent Apple,Russian,-0.03291899223434632,0.520274717476122
The Story of the Wind,Ukrainian,0.04639375986958533,0.5431349206349205
The Tunny-Fish and the Dolphin,Greek,0.4,0.4375
The White Parrot,Spanish,0.17390901347053195,0.4963692648247627
The Charmed Ring,Indian,0.21719729038437655,0.5623842676822812
The Booby,Italian,0.15595953696347398,0.5093065289915684
How Raja Rasâlu's Friends Forsook Him,Indian,-0.14387626262626263,0.4780303030303031
"The Fox, the Flies and the Hedgehog",French,-0.025510204081632654,0.4541950113378684
The Parasol of Contentment,Chinese,0.0831330296048038,0.45385944700460834
The Mother-in-Law became an Ass,Indian,0.04979298941798938,0.4727936507936507
Shonkeek-Moonkeek,North American Native,0.11195652173913043,0.4539855072463768
"The Hawk, the Kite and the Pigeons",Greek,0.08968253968253967,0.3400793650793651
Ups and Downs,Belgian,0.22272286821705434,0.5315891472868217
The Story of Sidi-Nouman,Arabic,0.044386840383624934,0.49111180709251434
The Fairy Orlanda,Italian,0.18148542131696427,0.5148623511904761
The Lad with the Goat-Skin,Celtic,0.07382804172377035,0.4746901172529314
The Jay and the Peacock,Greek,0.0003086419753086409,0.48487654320987655
